cohort_name,AUC,AUC_train,AUPRC,decision_threshold,acc_thr,accuracy_train,precision_train,recall_train,f1_train,TP,TN,FP,FN,0: precision,0: recall,0: f1_score,0: support,1: precision,1: recall,1: f1_score,1: support,macro-avg: precision,macro-avg: recall,macro-avg: f1_score,macro-avg: support,weighted-avg: precision,weighted-avg: recall,weighted-avg: f1_score,weighted-avg: support,accuracy,balanced_accuracy,success_rate,duration,iteration,Specificity
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.25_0.5_0.69167,0.9854929668120671,0.9850915558877311,0.9667206455568695,0.36846470832824707,0.9522222222222222,0.9371428571428572,0.942512077294686,0.9308206106870229,0.9366298607777245,451,406,21,22,0.9485981308411215,0.9508196721311475,0.9497076023391813,427,0.9555084745762712,0.9534883720930233,0.9544973544973545,473,0.9520533027086964,0.9521540221120854,0.9521024784182679,900,0.952229900381928,0.9522222222222222,0.9522248831956434,900,0.9522222222222222,0.9521540221120854,0,0.1,17.0,0.9508196721311475
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.25_0_0.61483,0.9867901827490084,0.9897006429048268,0.9671882856271774,0.5179224014282227,0.9522222222222222,0.9480952380952381,0.9484240687679083,0.9475190839694656,0.9479713603818616,450,407,20,23,0.9465116279069767,0.9531615925058547,0.9498249708284714,427,0.9574468085106383,0.9513742071881607,0.9544008483563097,473,0.9519792182088076,0.9522678998470078,0.9521129095923906,900,0.9522586728242345,0.9522222222222222,0.9522298486847687,900,0.9522222222222222,0.9522678998470078,0,0.142,17.0,0.9531615925058547
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.5_0.1_0.85667,0.9755360918151615,0.9768944739935563,0.9460282542825963,0.6571550369262695,0.9233333333333333,0.9166666666666666,0.9330357142857143,0.8974236641221374,0.9148832684824902,439,392,35,34,0.92018779342723,0.9180327868852459,0.9191090269636576,427,0.9261603375527426,0.9281183932346723,0.9271383315733897,473,0.9231740654899863,0.9230755900599591,0.9231236792685236,900,0.9233266971731938,0.9233333333333333,0.9233288726085501,900,0.9233333333333333,0.9230755900599591,0,0.153,18.0,0.9180327868852459
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.5_0.25_0.77467,0.9757093840204782,0.9752309758946972,0.9456679906891323,0.4648234248161316,0.9255555555555556,0.920952380952381,0.9144736842105263,0.9284351145038168,0.9214015151515151,445,388,39,28,0.9326923076923077,0.9086651053864169,0.9205219454329776,427,0.9194214876033058,0.9408033826638478,0.9299895506792059,473,0.9260568976478067,0.9247342440251323,0.9252557480560917,900,0.9257177544677544,0.9255555555555556,0.9254976979679398,900,0.9255555555555556,0.9247342440251323,0,0.125,19.0,0.9086651053864169
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.5_0.5_0.71367,0.9783929375999525,0.9770782615084318,0.9492546636138811,0.5054439902305603,0.9255555555555556,0.9197619047619048,0.9170222854433381,0.9227099236641222,0.9198573127229488,436,397,30,37,0.9147465437788018,0.9297423887587822,0.9221835075493612,427,0.9356223175965666,0.9217758985200846,0.9286474973375932,473,0.9251844306876842,0.9257591436394335,0.9254155024434771,900,0.9257179226852493,0.9255555555555556,0.9255806932936209,900,0.9255555555555556,0.9257591436394335,0,0.127,18.0,0.9297423887587822
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.5_0_0.74667,0.9833490946720074,0.9778604638928395,0.9536671035641558,0.5271872282028198,0.9333333333333333,0.9216666666666666,0.9165487977369166,0.9274809160305344,0.9219824519800807,442,398,29,31,0.9277389277389277,0.9320843091334895,0.9299065420560747,427,0.9384288747346072,0.9344608879492601,0.9364406779661016,473,0.9330839012367675,0.9332725985413748,0.9331736100110881,900,0.9333570887711016,0.9333333333333333,0.9333405934843444,900,0.9333333333333333,0.9332725985413748,0,0.136,19.0,0.9320843091334895
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.75_0.1_0.88483,0.9473686816424141,0.9678057788871796,0.915844722401597,0.4849187433719635,0.8811111111111111,0.9078571428571428,0.8983682983682983,0.9193702290076335,0.9087479368073568,422,371,56,51,0.8791469194312796,0.8688524590163934,0.8739693757361602,427,0.8828451882845189,0.8921775898520085,0.8874868559411146,473,0.8809960538578993,0.8805150244342009,0.8807281158386374,900,0.8810905651730377,0.8811111111111111,0.8810735625549864,900,0.8811111111111111,0.8805150244342009,0,0.119,17.0,0.8688524590163934
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.75_0.25_0.81167,0.9669804080783875,0.9656976079731808,0.9367140481693137,0.47156625986099243,0.9055555555555556,0.9038095238095238,0.915929203539823,0.8888358778625954,0.902179176755448,423,392,35,50,0.8868778280542986,0.9180327868852459,0.9021864211737629,427,0.9235807860262009,0.8942917547568711,0.9087003222341568,473,0.9052293070402497,0.9061622708210585,0.9054433717039598,900,0.906167271521754,0.9055555555555556,0.9056098380643921,900,0.9055555555555556,0.9061622708210585,0,0.12,18.0,0.9180327868852459
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.75_0.5_0.88183,0.9724911002074555,0.9593404420514905,0.9378360528360528,0.4588528573513031,0.91,0.8926190476190476,0.893352462936394,0.8912213740458015,0.8922856460472891,430,389,38,43,0.9004629629629629,0.9110070257611241,0.9057043073341094,427,0.9188034188034188,0.9090909090909091,0.9139213602550478,473,0.9096331908831908,0.9100489674260166,0.9098128337945786,900,0.9101018914213359,0.91,0.9100228251470025,900,0.91,0.9100489674260166,0,0.138,19.0,0.9110070257611241
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1.75_0_0.89217,0.968277624015329,0.9648710743621745,0.9346659580380511,0.48485255241394043,0.9088888888888889,0.9002380952380953,0.8876560332871013,0.916030534351145,0.9016200986146984,436,382,45,37,0.9116945107398569,0.8946135831381733,0.9030732860520094,427,0.9064449064449065,0.9217758985200846,0.9140461215932915,473,0.9090697085923817,0.9081947408291289,0.9085597038226505,900,0.9089355520381774,0.9088888888888889,0.9088401207309277,900,0.9088888888888889,0.9081947408291289,0,0.156,20.0,0.8946135831381733
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1_0.1_0.30783,0.99616776665957,0.9966734573186661,0.9823332070009452,0.6372719407081604,0.9711111111111111,0.9680952380952381,0.9823008849557522,0.9532442748091603,0.9675544794188862,455,419,8,18,0.9588100686498856,0.9812646370023419,0.9699074074074076,427,0.9827213822894169,0.9619450317124736,0.9722222222222222,473,0.9707657254696512,0.9716048343574077,0.9710648148148149,900,0.9713767923737727,0.9711111111111111,0.9711239711934158,900,0.9711111111111111,0.9716048343574077,0,0.12,16.0,0.9812646370023419
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1_0.25_0.42167,0.9973213976263919,0.996194317258294,0.9850243658656792,0.6412373781204224,0.9733333333333334,0.965952380952381,0.9846153846153847,0.9465648854961832,0.965215276088543,454,422,5,19,0.9569160997732427,0.9882903981264637,0.9723502304147466,427,0.9891067538126361,0.959830866807611,0.9742489270386265,473,0.9730114267929394,0.9740606324670373,0.9732995787266865,900,0.9738340768406127,0.9733333333333334,0.9733481009737412,900,0.9733333333333334,0.9740606324670373,0,0.113,16.0,0.9882903981264637
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1_0.5_0.53967,0.9955785731614935,0.9945380754215889,0.9776465880722877,0.4542634189128876,0.9677777777777777,0.9661904761904762,0.973811833171678,0.9580152671755725,0.9658489658489658,458,413,14,15,0.9649532710280374,0.9672131147540983,0.9660818713450293,427,0.9703389830508474,0.9682875264270613,0.9693121693121692,473,0.9676461270394424,0.9677503205905797,0.9676970203285993,900,0.9677837619022477,0.9677777777777777,0.9677795723877595,900,0.9677777777777777,0.9677503205905797,0,0.129,19.0,0.9672131147540983
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_1_0_0.34967,0.9967074480989845,0.9971120076626128,0.9865270105405138,0.3802039623260498,0.9777777777777777,0.9707142857142858,0.9772617319787131,0.9637404580152672,0.9704539995195773,459,421,6,14,0.967816091954023,0.9859484777517564,0.976798143851508,427,0.9870967741935484,0.9704016913319239,0.9786780383795309,473,0.9774564330737856,0.9781750845418402,0.9777380911155195,900,0.9779491616199069,0.9777777777777777,0.977786132864569,900,0.9777777777777777,0.9781750845418402,0,0.087,16.0,0.9859484777517564
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_2_0.1_0.86133,0.9549044169707532,0.953572847429832,0.924518861276211,0.4462662637233734,0.8933333333333333,0.8840476190476191,0.8764623303696771,0.8936068702290076,0.8849515709898418,427,377,50,46,0.8912529550827423,0.882903981264637,0.8870588235294118,427,0.8951781970649895,0.9027484143763214,0.8989473684210526,473,0.8932155760738658,0.8928261978204792,0.8930030959752322,900,0.8933158878134122,0.8933333333333333,0.8933069143446852,900,0.8933333333333333,0.8928261978204792,0,0.12,17.0,0.882903981264637
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_2_0.25_0.81983,0.9477004124354487,0.956887371926973,0.9201286234698987,0.517756462097168,0.88,0.8840476190476191,0.899652260307998,0.8640267175572519,0.8814796787539548,407,385,42,66,0.8536585365853658,0.9016393442622951,0.8769931662870158,427,0.9064587973273942,0.8604651162790697,0.8828633405639913,473,0.88005866695638,0.8810522302706825,0.8799282534255035,900,0.8814080069531207,0.88,0.8800782689903597,900,0.88,0.8810522302706825,0,0.133,17.0,0.9016393442622951
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_2_0.5_0.83133,0.9531516900941224,0.9493773673555278,0.9181980334367117,0.32900118827819824,0.8877777777777778,0.8735714285714286,0.8460858027421495,0.9126908396946565,0.8781271517098921,433,366,61,40,0.9014778325123153,0.8571428571428571,0.8787515006002401,427,0.8765182186234818,0.9154334038054969,0.8955532574974147,473,0.8889980255678985,0.886288130474177,0.8871523790488274,900,0.8883601687685172,0.8877777777777778,0.887581757280644,900,0.8877777777777778,0.886288130474177,0,0.147,19.0,0.8571428571428571
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_2.75_2_0_0.87217,0.9721148085616251,0.9527145676719008,0.9468575461667585,0.6088961958885193,0.9133333333333333,0.8685714285714285,0.910201912858661,0.8172709923664122,0.861236802413273,417,405,22,56,0.8785249457700651,0.9484777517564403,0.9121621621621622,427,0.9498861047835991,0.8816067653276956,0.9144736842105263,473,0.9142055252768322,0.9150422585420679,0.9133179231863442,900,0.9160291993405114,0.9133333333333333,0.9133769954164691,900,0.9133333333333333,0.9150422585420679,0,0.165,19.0,0.9484777517564403
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.25_0.1_0.95833,0.9168494486832267,0.9150162449568978,0.8943458294757884,0.5100721120834351,0.8466666666666667,0.8342857142857143,0.8404669260700389,0.8244274809160306,0.8323699421965317,397,365,62,76,0.8276643990929705,0.8548009367681498,0.8410138248847926,427,0.8649237472766884,0.8393234672304439,0.851931330472103,473,0.8462940731848294,0.8470622019992968,0.8464725776784479,900,0.8472462565273023,0.8466666666666667,0.8467515805990126,900,0.8466666666666667,0.8470622019992968,0,0.167,17.0,0.8548009367681498
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.25_0.25_0.94633,0.9131112882542542,0.9206888278959743,0.8853294647981136,0.4020693898200989,0.8366666666666667,0.8421428571428572,0.8433157642549114,0.8396946564885496,0.8415013148458045,400,353,74,73,0.8286384976525821,0.8266978922716628,0.8276670574443141,427,0.8438818565400844,0.8456659619450317,0.8447729672650475,473,0.8362601770963333,0.8361819271083473,0.8362200123546808,900,0.8366497296012361,0.8366666666666667,0.836657163383433,900,0.8366666666666667,0.8361819271083473,0,0.215,29.0,0.8266978922716628
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.25_0.5_0.9765,0.8948264849904195,0.9059506791861376,0.8743893268119358,0.47305333614349365,0.8177777777777778,0.825952380952381,0.8373702422145328,0.808206106870229,0.8225297402282107,381,355,72,92,0.7941834451901566,0.8313817330210773,0.8123569794050343,427,0.8410596026490066,0.8054968287526427,0.8228941684665225,473,0.8176215239195816,0.81843928088686,0.8176255739357784,900,0.8188194701657522,0.8177777777777778,0.8178948576562387,900,0.8177777777777778,0.81843928088686,0,0.163,21.0,0.8313817330210773
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.25_0_0.937,0.9305197280797739,0.9182888191884597,0.9060683315301723,0.5902490019798279,0.8544444444444445,0.8407142857142857,0.8714211348256117,0.7986641221374046,0.8334578043315908,384,385,42,89,0.8122362869198312,0.9016393442622951,0.8546059933407325,427,0.9014084507042254,0.8118393234672304,0.8542825361512791,473,0.8568223688120282,0.8567393338647628,0.8544442647460058,900,0.8591012129976295,0.8544444444444445,0.8544359986178309,900,0.8544444444444445,0.8567393338647628,0,0.121,16.0,0.9016393442622951
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.5_0.1_0.98483,0.8590342177837412,0.8429391127042637,0.8596715598677809,0.5071407556533813,0.7966666666666666,0.7669047619047619,0.7859703020993344,0.7323473282442748,0.7582119041738701,369,348,79,104,0.7699115044247787,0.8149882903981265,0.7918088737201364,427,0.8236607142857143,0.7801268498942917,0.8013029315960912,473,0.7967861093552465,0.7975575701462091,0.7965559026581138,900,0.7981597002739148,0.7966666666666666,0.7967985285816105,900,0.7966666666666666,0.7975575701462091,0,0.101,16.0,0.8149882903981265
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.5_0.25_0.96917,0.8534294527432156,0.8572756726555016,0.8505167553643898,0.4913948178291321,0.7822222222222223,0.7816666666666666,0.7808480228680323,0.7819656488549618,0.7814064362336114,356,348,79,117,0.7483870967741936,0.8149882903981265,0.7802690582959642,427,0.8183908045977012,0.7526427061310782,0.7841409691629956,473,0.7833889506859474,0.7838154982646024,0.7822050137294798,900,0.7851779343303259,0.7822222222222223,0.7823039625627485,900,0.7822222222222223,0.7838154982646024,0,0.143,18.0,0.8149882903981265
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.5_0.5_0.97033,0.8481069064370628,0.8541071804342147,0.8330433250605142,0.5150615572929382,0.7611111111111111,0.7678571428571429,0.7670319199618866,0.7681297709923665,0.7675804529201431,359,326,101,114,0.740909090909091,0.7634660421545667,0.7520184544405998,427,0.7804347826086957,0.758985200845666,0.769560557341908,473,0.7606719367588933,0.7612256215001163,0.7607895058912539,900,0.7616820377689943,0.7611111111111111,0.7612378040765096,900,0.7611111111111111,0.7612256215001163,0,0.268,33.0,0.7634660421545667
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.5_0_0.9815,0.859994751721782,0.8506853993121064,0.8567576447645233,0.4108528196811676,0.7977777777777778,0.7671428571428571,0.7443181818181818,0.8125,0.7769160583941607,394,324,103,79,0.8039702233250621,0.7587822014051522,0.7807228915662651,427,0.7927565392354124,0.8329809725158562,0.8123711340206186,473,0.7983633812802373,0.7958815869605043,0.7965470127934418,900,0.7980768093535018,0.7977777777777778,0.7973558012117198,900,0.7977777777777778,0.7958815869605043,0,0.111,16.0,0.7587822014051522
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.75_0.1_0.97233,0.8150427536626546,0.8233394951092793,0.8341441980518299,0.4522196352481842,0.7644444444444445,0.7442857142857143,0.7297661870503597,0.7743320610687023,0.7513888888888889,379,309,118,94,0.7667493796526055,0.7236533957845434,0.7445783132530122,427,0.7625754527162978,0.8012684989429175,0.7814432989690722,473,0.7646624161844516,0.7624609473637305,0.7630108061110421,900,0.764555749162746,0.7644444444444445,0.7639529113015636,900,0.7644444444444445,0.7624609473637305,0,0.139,18.0,0.7236533957845434
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.75_0.25_0.99067,0.8183699640047334,0.8300575466940469,0.82307429609608,0.427316814661026,0.7477777777777778,0.7540476190476191,0.7297881539126675,0.8053435114503816,0.7657065094125652,360,313,114,113,0.7347417840375586,0.7330210772833724,0.7338804220398594,427,0.759493670886076,0.7610993657505285,0.7602956705385429,473,0.7471177274618173,0.7470602215169504,0.7470880462892011,900,0.7477502756812794,0.7477777777777778,0.747763102639723,900,0.7477777777777778,0.7470602215169504,0,0.161,24.0,0.7330210772833724
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.75_0.5_0.98283,0.8162706527174693,0.8080262876237192,0.8249507877274382,0.5235720276832581,0.7488888888888889,0.7335714285714285,0.7458480120785104,0.7070610687022901,0.7259368111682587,347,327,100,126,0.7218543046357616,0.765807962529274,0.7431818181818182,427,0.7762863534675615,0.733615221987315,0.7543478260869566,473,0.7490703290516616,0.7497115922582944,0.7487648221343874,900,0.7504613702995854,0.7488888888888889,0.7490501756697409,900,0.7488888888888889,0.7497115922582944,0,0.212,30.0,0.765807962529274
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_0.75_0_0.97633,0.8134237093444108,0.8236397229559109,0.8213805832410483,0.44547945261001587,0.7455555555555555,0.7380952380952381,0.7122762148337596,0.7972328244274809,0.7523638000900496,374,297,130,99,0.75,0.6955503512880562,0.7217496962332928,427,0.7420634920634921,0.7906976744186046,0.7656090071647902,473,0.746031746031746,0.7431240128533304,0.7436793516990414,900,0.7458289241622575,0.7455555555555555,0.7448002007561797,900,0.7455555555555555,0.7431240128533304,0,0.128,19.0,0.6955503512880562
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_1.25_0.1_0.99633,0.8165132618049127,0.8003224047978406,0.8228361920025461,0.4206812381744385,0.7477777777777778,0.7202380952380952,0.6921151439299124,0.7915076335877863,0.7384820832405965,371,302,125,102,0.7475247524752475,0.7072599531615925,0.7268351383874849,427,0.7479838709677419,0.7843551797040169,0.7657378740970073,473,0.7477543117214946,0.7458075664328048,0.7462865062422461,900,0.7477660447496361,0.7477777777777778,0.7472806872659339,900,0.7477777777777778,0.7458075664328048,0,0.16,18.0,0.7072599531615925
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_1.25_0.25_0.982,0.7843502284981507,0.7961240902461324,0.8074723872695878,0.5545262694358826,0.7233333333333334,0.7216666666666667,0.7456279809220986,0.6712786259541985,0.7065026362038663,323,328,99,150,0.6861924686192469,0.7681498829039812,0.7248618784530386,427,0.7654028436018957,0.6828752642706131,0.7217877094972066,473,0.7257976561105712,0.7255125735872971,0.7233247939751226,900,0.7278219212490168,0.7233333333333334,0.7232462318795847,900,0.7233333333333334,0.7255125735872971,0,0.132,18.0,0.7681498829039812
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_1.25_0.5_0.99,0.7704670472493576,0.7886993467549994,0.7990205546262253,0.5078009366989136,0.7133333333333334,0.7173809523809523,0.7055630936227951,0.7442748091603053,0.7244021360575807,347,295,132,126,0.7007125890736342,0.6908665105386417,0.6957547169811321,427,0.7244258872651357,0.733615221987315,0.7289915966386554,473,0.7125692381693849,0.7122408662629783,0.7123731568098938,900,0.7131752446787233,0.7133333333333334,0.713222543734475,900,0.7133333333333334,0.7122408662629783,0,0.208,23.0,0.6908665105386417
mag_cohorts_2021_v3_Simulation_Cohort_140Z2172352_18793_3000_0.25_1.25_0_0.99483,0.8187561580622962,0.8092235708791686,0.8249162691313855,0.5194892287254333,0.7455555555555555,0.7247619047619047,0.7521459227467812,0.6688931297709924,0.708080808080808,330,341,86,143,0.7045454545454546,0.7985948477751756,0.7486278814489572,427,0.7932692307692307,0.6976744186046512,0.7424071991001124,473,0.7489073426573427,0.7481346331899135,0.7455175402745349,900,0.751174728049728,0.7455555555555555,0.7453585672811756,900,0.7455555555555555,0.7481346331899135,0,0.12,17.0,0.7985948477751756
